timestamp	reason	userid	matched_regex
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6205727	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6120024	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6141841	disruption
200801	Vandal account	6251699	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6169693	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	1123254	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6293023	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6264143	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6157380	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6331542	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	5031072	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6131593	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account: Sock of Tobypeschel123	5679630	disruption
200801	reblock (see below) - arbcom restriction violation, see [http://en.wikipedia.org/w/index.php?title=Wikipedia%3AAdministrators%27_noticeboard%2FArbitration_enforcement&diff=185646342&oldid=185636168]	105537	disruption
200801	[[WP:VAND|Vandalism]]-only account	5893570	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6167373	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6252032	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6116664	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]	6193870	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	873419	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	5482348	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account: targeting [[The Pinks]]	6107955	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account: {{usernameblock}}	6286056	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]: inappropriate username	6315773	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6316055	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6271923	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	3029312	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6108357	disruption
200801	[[Wikipedia:Edit war|Edit warring]]: Using Spookee as a sockpuppet account to violate 3RR	5954006	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6128668	disruption
200801	vandalism only / trolling scientology	6300022	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6153084	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]	5308475	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	5940700	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6267062	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]-only account	6161369	disruption
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: vandalism on multiple accounts	6129175	disruption
200801	[[Wikipedia:Vandalism|Vandalism]]: Abusive use of multiple usernames	6206437	disruption
200801	{{blockedsock|Ockenbock}}	6241278	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6238447	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6202503	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Wikipedia:Suspected sock puppets/ColourWolf (3rd)	5918296	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: {{checkuserblock}}	6243085	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Confirmed sockpuppet by checkuser	5975100	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6228053	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	5426732	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6214422	sockpuppet
200801	{{usernameblock}}: Probable sockpuppet account [[User:MediaKarma]] and [[User:Cut Ur Cords]]	6296193	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6256327	sockpuppet
200801	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6242644	sockpuppet
200801	{{UsernameBlocked}}	6137762	username
200801	{{UsernameBlocked}}: oops has to select new name first	4485657	username
200801	{{usernameblock}}	6324886	username
200801	{{usernameblock}}	6301394	username
200801	{{UsernameBlocked}}	6180241	username
200801	{{UsernameBlocked}}	4170405	username
200801	{{UsernameBlocked}}	6323687	username
200801	{{UsernameBlocked}}	6267562	username
200801	{{UsernameBlocked}}	6099857	username
200801	{{UsernameBlocked}}	4946427	username
200801	{{usernameblock}}: company name (same as [[User:Zoozoom10]])	6284010	username
200801	{{UsernameBlocked}}: vulgar username: "masturbates"	6105888	username
200801	{{UsernameBlocked}}	6268438	username
200801	{{uw-ublock}}	6096024	username
200801	{{UsernameBlocked}}	6248345	username
200801	{{usernameblock}}	6282317	username
200801	{{UsernameHardBlocked}}	6141128	username
200801	{{usernameblock}}	6330110	username
200801		6195545	Misc
200801	Malfunctioning script. Anyone please feel free to reverse this once the problem is fixed.	509520	Misc
200801	I should have permanently blocked the user immediately	676606	Misc
200801	user...	6250209	Misc
200802	{{usernameblock}}: spamming for company of same name	6499970	spam
200802	[[Wikipedia:Spam|Spamming]] links to external sites	1336243	spam
200802	{{UsernameBlock|it is promotional. Please review our [[WP:COI|conflict of interest]] and [[WP:SPAM]] policies}}	6418467	spam
200802	spam only account	5911628	spam
200802	Vandalism	6485328	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6508024	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6020308	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6379056	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	6498985	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6442313	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account: Returning vandal / vandalism only / previously blocked	6427620	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6403302	disruption
200802	creating attack pages, other vandalism	5722440	disruption
200802	[[Wikipedia:Disruptive editing|Disruption]]: [[Wikipedia:Requests for checkuser/Case/1pixel]]	6240517	disruption
200802	[[Wikipedia:Disruptive editing|Disruption]]: single purpose account	317800	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account: creating inapprorpiate pages and vandalising others	6072551	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	3780737	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6358634	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6381714	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	2522949	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6474768	disruption
200802	disruptive reverting, block evasion with [[WP:SOCK|sockpuppet]], [[User:Logged in 22]]	6390668	disruption
200802	[[WP:CANVASS|Canvassing]] oppose !votes for an RfA, persisting in doing so after warning	1847349	disruption
200802	[[Wikipedia:Disruptive editing|Disruption]]	6404966	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	6295291	disruption
200802	[[Wikipedia:Edit war|Edit warring]]: at [[European Union]].	5254582	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	6167800	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6088290	disruption
200802	silly edits, vandalism	6343850	disruption
200802	Creating attack pages	6362217	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	4035752	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	1358454	disruption
200802	Disruptive conduct at [[Wikipedia:Articles for deletion/Chiropractic care: Research and Criticism]], including [[WP:CANVASS|canvassing]] via email and making misleading accusations	3139350	disruption
200802	Blocked indefinitely, due to abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	6390723	disruption
200802	: [[Wikipedia:Vandalism|Vandalism]]	6369469	disruption
200802	[[Wikipedia:Edit war|Edit warring]]: Edit warring on the Romanian article.	531961	disruption
200802	{{usernameblock}}: I agree, but it's inappropriate	6536806	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	6370308	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	3297353	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6448970	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	6499808	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]	6425356	disruption
200802	[[Wikipedia:Vandalism|Vandalism]]-only account	3935127	disruption
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6394528	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Sock of banned editor, RMS - sorry, Robert	6552160	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Sock puppet of [[User:Tile join]]	6298562	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Daddy Kindsoul	6455880	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6499482	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: sock of Twiggsc	6528487	sockpuppet
200802	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: For reference, see: [[Wikipedia:Suspected sock puppets/Jvolkblum]]	6289956	sockpuppet
200802	{{usernameblock}}	6404295	username
200802	{{usernameblock}}	6347263	username
200802	{{usernameblock}}	6555217	username
200802	{{usernameblock}}	6481529	username
200802	{{usernameblock}}	6547401	username
200802	{{usernameblock}}	6370863	username
200802	{{usernameblock}}	5113269	username
200802	{{usernameblock}}	6369337	username
200802	{{usernameblock}}	6363561	username
200802	{{usernameblock}}	6545596	username
200802	{{usernameblock}}	3992589	username
200802	{{usernameblock}}	6411790	username
200802	{{usernameblock}}	6367240	username
200802	{{usernameblock}}	6386157	username
200802	{{usernameblock}}	5204383	username
200802	{{usernameblock}}: "Bot" is something relegated for actual bot accounts	6494738	username
200802	{{UsernameHardBlocked}}	6405580	username
200802	{{usernameblock}}	6477760	username
200802	{{UsernameHardBlocked}}	6394689	username
200802	{{usernameblock}}	6430193	username
200802	{{usernameblock}}	6335424	username
200802	{{usernameblock}}	6477873	username
200802	{{usernameblock}}	6382525	username
200802	{{usernameblock}}	6380370	username
200802	{{usernameblock}}	6364424	username
200802	{{usernameblock}}	6397295	username
200802	{{usernameblock}}	3016431	username
200802	{{UsernameHardBlocked}}	6375961	username
200802	{{UsernameHardBlocked}}	6442853	username
200802	until assurances are made that malicious bots will not be used	214175	Misc
200802	Reinstating block without autoblock	6307462	Misc
200803	[[Wikipedia:Spam|Spamming]] links to external sites: massive youtube vandalism/spam to [[Youtube]]	6197015	spam
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6602739	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	1449679	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	1085398	disruption
200803	Blocked indefinitely, due to abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	5795003	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	5680986	disruption
200803	{{usernameblock}}: & vandalism	6603427	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6427410	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6698030	disruption
200803	racial epithets	6644096	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6776015	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6569338	disruption
200803	Edit-warring at [[Aratta]]	6222456	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6719752	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6636241	disruption
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: [[User:Wikzilla]] sockpuppet - ongoing abuse campaign aganst User:Freepsbane	5470382	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account: all contributions are nonsense pages	6710711	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6590281	disruption
200803	vandal-only account	6426010	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6789118	disruption
200803	Repeated recreation of deleted material after warnings; no willingness to engage in communication	6532737	disruption
200803	Attempting to [[Wikipedia:Harassment|harass]] other users: re ongoing sockpuppet case	5904651	disruption
200803	Account is being used only for [[WP:NPA|personal attacks]]	6606881	disruption
200803	Creating [[Wikipedia:Patent nonsense|nonsense]] pages	6599998	disruption
200803	[[Wikipedia:Edit war|Edit warring]]: [[List of Pokémon: Diamond & Pearl episodes]]	5041755	disruption
200803	{{Vandalblock}}	6661449	disruption
200803	[[Wikipedia:Disruptive editing|Disruption]]	6756862	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	3783430	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]: Replacing "pro-choice" with "pro-murder"; removal of warnings indicates user has been notified several times	6691247	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	5173402	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	6363740	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	5914852	disruption
200803	[[Wikipedia:Edit war|Edit warring]]	6380456	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6653575	disruption
200803	attack page creation	6698882	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	6636470	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6764361	disruption
200803	Housekeeping for admitted, but non-disruptive, sockpuppetry	6501048	disruption
200803	vandal sock	6696464	disruption
200803	[[Wikipedia:Requests for checkuser/Case/CobraGeek]]: using socks to spark off a revert-war	4478969	disruption
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: vandalism, username	6676219	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]	5304551	disruption
200803	troll account	5919234	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6501546	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	6602897	disruption
200803	[[Wikipedia:Vandalism|Vandalism]]-only account	189225	disruption
200803	{{SockpuppetCheckuser|DavidYork71}}	6739643	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts	6671803	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: DavidYork71	6678615	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: Ianjones1900	1337726	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: [[Wikipedia:Requests for checkuser/Case/DWhiskaZ]]	6751483	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: resetting block to 8 hours from now, using the IP 67.158.119.138 to dodge block	773241	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: Wikipedia:Suspected sock puppets/Tom.mevlie	6573181	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Wikipedia:Requests for checkuser/Case/Vr	6438452	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts	6606561	sockpuppet
200803	[[WP:DUCK|Really obvious]] [[WP:SOCK|sockpuppet]] of Walter Mellon Head	6592475	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts	6734460	sockpuppet
200803	blocked user evading block	6647208	sockpuppet
200803	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: See [[Hyde2k8]]	5789387	sockpuppet
200803	{{UsernameHardBlocked}}	6636546	username
200803	{{usernameblock}}: Username consists of random characters	6571832	username
200803	{{usernameblock}}	6569474	username
200803	{{UsernameHardBlocked}}	6628981	username
200803	{{usernameblock}}	6654050	username
200803	{{usernameblock}}	6776787	username
200803	{{usernameblock}}	6602399	username
200803	{{usernameblock}}	6753572	username
200803	{{usernameblock}}	6573280	username
200803	{{usernameblock}}	6599541	username
200803	{{usernameblock}}	6574680	username
200803	{{usernameblock}}	6664984	username
200803	{{UsernameHardBlocked}}	6708358	username
200803	{{usernameblock}}: recreating deleted page twice	6573907	username
200803	{{usernameblock}}	6765925	username
200803	{{usernameblock}}: random characters.	6772835	username
200803	{{usernameblock}}	6598554	username
200803	{{usernameblock}}	6677340	username
200803	{{usernameblock}}	4961109	username
200803	Abusing Wikipedia as a free web host	6509842	Misc
200803		6595011	Misc
200803	[[WP:SPA]], consistent failure to communicate and follow policy	6458888	Misc
200804	{{UsernameHardBlocked}}: spam posting on userpage	6965837	spam
200804	{{usernameblock}}: seems to be spamming, too	6782355	spam
200804	[[WP:Vandalism|Vandalism]]-only account	6994741	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6978194	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	1928933	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	2315030	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6916051	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6994165	disruption
200804	[[WP:NPA|Personal attacks]] or [[WP:Harassment|harassment]] of other users	6797053	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6798611	disruption
200804	Torrisholme vandal	5582405	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6965592	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6942700	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6835514	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6821621	disruption
200804	vandal, abusing multiple accounts per checkuser	6764189	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6932724	disruption
200804	{{UsernameHardBlocked}}: "pwned" makes it sound like a vandal-only account	6910818	disruption
200804	[[Wikipedia:Edit war|Edit warring]]: on the article [[Robson Lowe]]	5261998	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6856729	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6316618	disruption
200804	[[WP:Vandalism|Vandalism]]	4509994	disruption
200804	[[Wikipedia:Edit war|Edit warring]]: Broke 3RR across numerous articles.	6436054	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	5795428	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6856082	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	3352319	disruption
200804	{{UsernameHardBlocked}}: attack name proven by edits	6836841	disruption
200804	[[WP:VAND|Vandalism|Vandalism]]	6996127	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6733383	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6826611	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6965126	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	6848953	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6880861	disruption
200804	[[WP:Edit war|Edit warring]]: violation of 3RR	167898	disruption
200804	[[Wikipedia:Vandalism|Vandalism]]-only account	4147957	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	3214936	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6892367	disruption
200804	[[WP:Disruptive editing|Disruption]]	4130326	disruption
200804	Creating [[Wikipedia:Patent nonsense|nonsense]] pages	6811498	disruption
200804	[[WP:Vandalism|Vandalism]]-only account	6880828	disruption
200804	Very abusive sockpuppetry: [[Wikipedia:Requests for checkuser/Case/Amoruso]]. Next block should probably be indef.	1753473	disruption
200804	self-admitted sock	6879010	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:DWhiskaZ]]	6933045	sockpuppet
200804	Sockpuppet	6758008	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts	6254866	sockpuppet
200804	See [[Wikipedia:Requests for checkuser/Case/Paterisco]]	6133345	sockpuppet
200804	[[WP:Block#Evasion_of_blocks|Block evasion]]: Sock of indef-blocked [[User:Justpassinby]]	6972687	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts:: Amorrow	6829685	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts: [[Wikipedia:Suspected sock puppets/WhichWay676676]]	6881477	sockpuppet
200804	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts	2778297	sockpuppet
200804	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts	6803749	sockpuppet
200804	Sockpuppet	6758013	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts	6954403	sockpuppet
200804	Abusing [[Wikipedia:Sock puppetry|multiple]] accounts: [[User:TheKittenBoy]]	6798101	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts	6875720	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts	6876814	sockpuppet
200804	Abusing [[WP:Sock puppetry|multiple]] accounts:: per [[Wikipedia:Requests for checkuser/Case/Evidence-based]]	6839207	sockpuppet
200804	{{usernameblock}}	6974424	username
200804	{{UsernameBlocked}}	6820871	username
200804	{{UsernameBlocked}}	6966245	username
200804	{{usernameblock}}	6836040	username
200804	{{UsernameHardBlocked}}	6805167	username
200804	{{UsernameHardBlocked}}	6816009	username
200804	{{usernameblock}}	6804408	username
200804	{{UsernameHardBlocked}}	6961873	username
200804	{{usernameblock}}	7009729	username
200804	{{usernameblock}}	7007917	username
200804	{{usernameblock}}	6864283	username
200804	{{usernameblock}}	6802930	username
200804	{{usernameblock}}: {{UsernameBlocked}}	6980439	username
200804	{{UsernameHardBlocked}}	6844803	username
200804	{{usernameblock}}	6797004	username
200804	{{UsernameBlocked}}	7000099	username
200804	{{usernameblock}}: Username promoting a presidential candidate - see deleted contributions	6875300	username
200804	{{usernameblock}}	6818138	username
200804	{{usernameblock}}: SPA account for Daynal Institute Press-related subjects	5275972	username
200804	pagemove...	325652	Misc
200804	recreating a vanity/non-notable article despite being warned	6647640	Misc
200804	No pimps allowed	3719869	Misc
200804	Adding unsourced information	7003114	Misc
200804	blocked for the lulz	6881572	Misc
200805	User creating self-promotion pages, warned several times	6920871	spam
200805	spammer	6941424	spam
200805	{{Spamusername}}	7194725	spam
200805	{{usernameblock}}: Promotional username - see (deleted) contributions	6857763	spam
200805	{{usernameblock}}: spamming livefromturkey.com	7195928	spam
200805	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	4552643	spam
200805	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	6957916	spam
200805	{{UsernameHardBlocked}}: editor only here for self-promotion	7056344	spam
200805	[[WP:Vandalism|Vandalism]]-only account	7155959	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	6614683	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7136106	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7216920	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7051667	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7014897	disruption
200805	{{usernameblock}}: inappropriate username, please create a new account	7024957	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	4104891	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7064685	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7198885	disruption
200805	[[WP:Vandalism|Vandalism]]-only account: & attack creations	7178687	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7207155	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7081083	disruption
200805	[[WP:Edit war|Edit warring]]	632516	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7162243	disruption
200805	[[WP:Vandalism|Vandalism]]	1614055	disruption
200805	[[WP:Vandalism|Vandalism]]-only account: after final warning	7063921	disruption
200805	[[WP:Disruptive editing|Disruptive editing]]: Obvious disruptive [[WP:SOCK]], [[WP:EW|edit warring]]	7107279	disruption
200805	repeated vandalism	5535983	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7042856	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	3060227	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7070413	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7025861	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	6899069	disruption
200805	{{UsernameHardBlocked}}: Vandalism too	7068101	disruption
200805	inappropriate page creation only	4328303	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	6543397	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7051666	disruption
200805	[[WP:Vandalism|Vandalism]]-only account: attack pages / username issues	7092933	disruption
200805	[[WP:Vandalism|Vandalism]]	5434261	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7138634	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7157817	disruption
200805	Creating [[WP:Patent nonsense|nonsense]] pages	7151103	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7071263	disruption
200805	[[WP:Vandalism|Vandalism]]-only account	7162194	disruption
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: Biff714	6356541	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: see [[Wikipedia:Suspected sock puppets/Foxhunt99]]	7101243	sockpuppet
200805	[[WP:Block#Evasion_of_blocks|Block evasion]]	7018335	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	6391592	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: Sole purpose account (see user talk)	6976572	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	7032836	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: Dereks1x	7139182	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: Grawp	7033534	sockpuppet
200805	{{sockpuppetCheckuser|Zippycup}}	6378909	sockpuppet
200805	Grawp.	7106739	sockpuppet
200805	[[WP:Block#Evasion_of_blocks|Block evasion]]	7209731	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	7048128	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	6840013	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	7159497	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts: Cowboycaleb1	7177002	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	7063245	sockpuppet
200805	Abusing [[WP:Sock puppetry|multiple]] accounts	7085419	sockpuppet
200805	{{UsernameBlocked}}	7025639	username
200805	{{usernameblock}}	7059885	username
200805	{{UsernameHardBlocked}}	7083089	username
200805	{{UsernameHardBlocked}}	7025063	username
200805	{{UsernameHardBlocked}}	7050832	username
200805	{{usernameblock}}	7121848	username
200805	{{UsernameHardBlocked}}	7165351	username
200805	{{usernameblock}}	7094241	username
200805	{{usernameblock}}	7037183	username
200805	{{usernameblock}}: ends in admin	7042332	username
200805	{{usernamehardblocked}}	7037405	username
200805	{{usernameblock}}	6976981	username
200805	{{UsernameBlocked}}	7169869	username
200805	{{usernameblock}}: {{UsernameBlocked}}	7077579	username
200805	{{usernameblock}}: Implies a position of authority on Wikipedia, please choose a more appropriate username	7162732	username
200805	{{UsernameHardBlocked}}	7041729	username
200805	{{usernameblock}}	7057190	username
200805	{{usernameblock}}: string of characters	7042499	username
200805	per my talk page	7192956	Misc
200805	unexplained deletions	7198359	Misc
200805		7140295	Misc
200806	{{Spamusername}}	7256001	spam
200806	{{UsernameHardBlocked}}: spamming links to the site that teh username promotes	7383580	spam
200806	{{usernameblock}}: matches the name of a website the user is trying to promote	7372437	spam
200806	[[WP:Vandalism|Vandalism]]-only account	7349782	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7305276	disruption
200806	[[WP:Vandalism|Vandalism]]	7233507	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	1099517	disruption
200806	Edit warring and 3RR violation on Vietnam War, second block in three days for edit warring on that article	7165213	disruption
